nrg_bal,Total,Solid fossil fuels,Anthracite,Coking coal,Other bituminous coal,Sub-bituminous coal,Lignite,Patent fuel,Coke oven coke,Gas coke,Coal tar,Brown coal briquettes,Manufactured gases,Gas works gas,Coke oven gas,Blast furnace gas,Other recovered gases,Peat and peat products,Peat,Peat products,Oil shale and oil sands,Oil and petroleum products,Crude oil,Natural gas liquids,Refinery feedstocks,Additives and oxygenates (excluding biofuel portion),Other hydrocarbons,Refinery gas,Ethane,Liquefied petroleum gases,Motor gasoline (excluding biofuel portion),Aviation gasoline,Gasoline-type jet fuel,Kerosene-type jet fuel (excluding biofuel portion),Other kerosene,Naphtha,Gas oil and diesel oil (excluding biofuel portion),Fuel oil,White spirit and special boiling point industrial spirits,Lubricants,Bitumen,Petroleum coke,Paraffin waxes,Other oil products,Natural gas,Renewables and biofuels,Hydro,"Tide, wave, ocean",Wind,Solar photovoltaic,Solar thermal,Geothermal,Primary solid biofuels,Charcoal,Biogases,Renewable municipal waste,Pure biogasoline,Blended biogasoline,Pure biodiesels,Blended biodiesels,Pure bio jet kerosene,Blended bio jet kerosene,Other liquid biofuels,Ambient heat (heat pumps),Non-renewable waste,Industrial waste (non-renewable),Non-renewable municipal waste,Nuclear heat,Heat,Electricity,Fossil energy,Bioenergy
Energy sector - blast furnaces - energy use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy sector - brown coal briquettes and peat briquettes plants - energy use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy sector - charcoal production plants - energy use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy sector - coal liquefaction plants - energy use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy sector - coal mines - energy use,860.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.688,514.958,57.704
Energy sector - coke ovens - energy use,2897.063,2026.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026.573,0.0,343.636,0.0,343.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.579,158.274,2766.635,76.067
Energy sector - electricity and heat generation - energy use,35818.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.842,35651.344,21467.141,2419.826
Energy sector - energy use,319651.789,2026.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026.573,0.0,343.636,0.0,343.636,0.0,0.0,0.0,0.0,0.0,0.0,127003.212,0.0,0.0,0.0,0.0,0.0,95632.812,0.0,3184.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3565.48,0.0,0.0,0.0,24620.064,0.0,0.0,64180.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54911.633,71186.483,281054.26,14567.326
Energy sector - gas works - energy use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy sector - gas-to-liquids plants - energy use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy sector - gasification plants for biogas - energy use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy sector - liquefaction and regasification plants (LNG) - energy use,4161.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4161.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4158.394,2.791
Energy sector - non-energy use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy sector - not elsewhere specified - energy use,32015.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18559.442,12330.544,23695.925,4123.382
Energy sector - nuclear industry - energy use,16.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.405,9.815,1.1
Energy sector - oil and natural gas extraction plants - energy use,12732.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12088.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.942,603.508,12474.512,55.664
Energy sector - patent fuel plants - energy use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy sector - petroleum refineries (oil refineries) - energy use,231150.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127003.212,0.0,0.0,0.0,0.0,0.0,95632.812,0.0,3184.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3565.48,0.0,0.0,0.0,24620.064,0.0,0.0,46804.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35776.828,21565.721,215966.88,7830.793
Exports,1231389.309,8399.614,0.0,0.0,0.0,0.0,0.0,0.0,7885.601,0.0,514.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1178817.508,0.0,0.0,42708.208,8182.032,0.0,0.0,0.0,11207.946,373160.348,0.0,0.0,14318.097,13432.856,53226.448,409726.885,148705.36,0.0,26222.658,49603.086,342.784,2206.04,25774.76,11159.339,12011.504,0.0,0.0,0.0,0.0,0.0,0.0,1057.041,14.784,0.0,0.0,0.0,0.0,10939.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21001.345,1210934.292,13426.997
Final consumption - energy use,4736086.16,24914.046,0.0,0.0,8743.148,0.0,15.388,0.0,16155.51,0.0,0.0,0.0,4579.897,0.0,3056.285,0.0,1523.612,0.0,0.0,0.0,0.0,1629499.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149558.282,328680.0,85.888,0.0,40380.999,86.0,0.0,1051352.707,32852.8,0.0,0.0,0.0,26503.296,0.0,0.0,1383426.932,456873.242,0.0,0.0,0.0,0.0,9543.664,5476.991,280006.374,2293.029,1520.069,0.0,0.0,1274.294,0.0,52153.276,0.0,0.0,0.0,104605.544,11873.585,11873.585,0.0,0.0,173960.792,1050957.695,3824573.731,439528.539
Final consumption - industry sector - chemical and petrochemical - energy use,146368.719,28.4,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13705.911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.056,5001.348,0.0,0.0,0.0,0.0,0.0,5026.587,3197.92,0.0,0.0,0.0,0.0,0.0,0.0,38997.877,284.938,0.0,0.0,0.0,0.0,0.0,0.0,51.508,0.0,233.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3404.844,3404.844,0.0,0.0,40764.896,49181.854,118908.043,10847.804
Final consumption - industry sector - construction - energy use,16324.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8808.65,71.024,0.0,0.0,0.0,0.0,0.0,0.0,71.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.466,6576.469,13588.324,535.33
Final consumption - industry sector - energy use,1043705.848,24914.046,0.0,0.0,8743.148,0.0,15.388,0.0,16155.51,0.0,0.0,0.0,4579.897,0.0,3056.285,0.0,1523.612,0.0,0.0,0.0,0.0,73512.979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7633.194,5588.0,0.0,0.0,172.0,0.0,0.0,15849.969,17766.52,0.0,0.0,0.0,26503.296,0.0,0.0,357576.87,17732.384,0.0,0.0,0.0,0.0,477.183,61.629,16202.701,308.0,682.871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11873.585,11873.585,0.0,0.0,123190.735,430325.352,830532.565,68161.276
"Final consumption - industry sector - food, beverages and tobacco - energy use",116711.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4183.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1248.21,0.0,0.0,0.0,0.0,0.0,0.0,932.344,2003.44,0.0,0.0,0.0,0.0,0.0,0.0,47151.406,1926.77,0.0,0.0,0.0,0.0,0.0,0.0,1186.658,308.0,432.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15005.858,48443.087,92571.933,7871.068
Final consumption - industry sector - iron and steel - energy use,151565.028,15985.11,0.0,0.0,0.0,0.0,0.0,0.0,15985.11,0.0,0.0,0.0,4579.897,0.0,3056.285,0.0,1523.612,0.0,0.0,0.0,0.0,2871.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.104,0.0,0.0,0.0,0.0,0.0,0.0,486.449,1809.2,0.0,0.0,0.0,0.0,0.0,0.0,52939.54,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7024.382,68164.286,122874.507,5853.004
Final consumption - industry sector - machinery - energy use,146361.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9328.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.318,586.652,0.0,0.0,172.0,0.0,0.0,4378.002,2175.28,0.0,0.0,0.0,0.0,0.0,0.0,55484.033,119.271,0.0,0.0,0.0,0.0,0.0,0.0,119.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.363,114.363,0.0,0.0,3411.958,77903.478,114292.984,5985.349
Final consumption - industry sector - mining and quarrying - energy use,5223.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1434.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.002,0.0,0.0,0.0,0.0,0.0,0.0,770.208,568.56,0.0,0.0,0.0,0.0,0.0,0.0,1402.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.288,2257.787,4292.548,175.271
Final consumption - industry sector - non-energy use,283791.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256874.286,0.0,0.0,0.0,0.0,0.0,4506.183,0.0,920.46,968.0,0.0,0.0,0.0,6966.0,159378.032,1769.348,5520.0,130.8,9248.4,63099.543,0.0,3407.52,960.0,26917.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283773.88,18.057
Final consumption - industry sector - non-ferrous metals - energy use,27777.701,1162.436,0.0,0.0,1077.236,0.0,0.0,0.0,85.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2625.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.104,0.0,0.0,0.0,0.0,0.0,0.0,202.691,1846.48,0.0,0.0,0.0,0.0,0.0,0.0,16606.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.958,7329.182,24812.716,512.098
Final consumption - industry sector - non-metallic minerals - energy use,177394.317,7212.008,0.0,0.0,7139.82,0.0,15.388,0.0,56.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34612.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1824.268,0.0,0.0,0.0,0.0,0.0,0.0,1702.552,4582.36,0.0,0.0,0.0,26503.296,0.0,0.0,84411.992,5613.838,0.0,0.0,0.0,0.0,0.0,0.0,5613.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6840.06,6840.06,0.0,0.0,6655.433,32048.51,157643.164,9001.04
