nrg_bal,Total,Solid fossil fuels,Anthracite,Coking coal,Other bituminous coal,Sub-bituminous coal,Lignite,Patent fuel,Coke oven coke,Gas coke,Coal tar,Brown coal briquettes,Manufactured gases,Gas works gas,Coke oven gas,Blast furnace gas,Other recovered gases,Peat and peat products,Peat,Peat products,Oil shale and oil sands,Oil and petroleum products,Crude oil,Natural gas liquids,Refinery feedstocks,Additives and oxygenates (excluding biofuel portion),Other hydrocarbons,Refinery gas,Ethane,Liquefied petroleum gases,Motor gasoline (excluding biofuel portion),Aviation gasoline,Gasoline-type jet fuel,Kerosene-type jet fuel (excluding biofuel portion),Other kerosene,Naphtha,Gas oil and diesel oil (excluding biofuel portion),Fuel oil,White spirit and special boiling point industrial spirits,Lubricants,Bitumen,Petroleum coke,Paraffin waxes,Other oil products,Natural gas,Renewables and biofuels,Hydro,"Tide, wave, ocean",Wind,Solar photovoltaic,Solar thermal,Geothermal,Primary solid biofuels,Charcoal,Biogases,Renewable municipal waste,Pure biogasoline,Blended biogasoline,Pure biodiesels,Blended biodiesels,Pure bio jet kerosene,Blended bio jet kerosene,Other liquid biofuels,Ambient heat (heat pumps),Non-renewable waste,Industrial waste (non-renewable),Non-renewable municipal waste,Nuclear heat,Heat,Electricity,Fossil energy,Bioenergy
Energy sector - petroleum refineries (oil refineries) - energy use,141502.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70010.6,0.0,0.0,0.0,0.0,0.0,53658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0,15363.6,0.0,0.0,0.0,0.0,0.0,0.0,63126.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8365.414,137848.548,96.853
Exports,405750.089,6715.088,0.0,278.124,1156.243,0.0,8.057,0.0,27.004,0.0,5245.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362701.4,0.0,0.0,13149.3,0.0,0.0,0.0,0.0,4777.3,131748.2,0.0,0.0,31134.6,0.0,2269.5,59426.0,87803.8,1889.4,7290.0,12440.0,4582.5,0.0,6190.8,26294.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10039.201,401364.985,116.232
Final consumption - energy use,4149124.802,419989.814,0.0,0.0,252298.271,17596.0,135312.243,0.0,13696.699,0.0,1086.601,0.0,12119.53,0.0,9461.041,2658.489,0.0,0.0,0.0,0.0,0.0,1477495.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197666.7,100029.4,0.0,0.0,51729.3,394.2,0.0,989559.0,12926.9,0.0,0.0,0.0,125190.0,0.0,0.0,1062314.509,186326.94,0.0,0.0,0.0,0.0,34582.968,81810.072,62927.6,0.0,0.0,0.0,0.0,2226.8,0.0,4779.5,0.0,0.0,0.0,0.0,36341.398,36341.398,0.0,0.0,42990.615,911546.496,3560397.451,84726.209
Final consumption - industry sector - chemical and petrochemical - energy use,111580.898,31588.906,0.0,0.0,18900.702,0.0,12688.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.6,0.0,0.0,0.0,0.0,0.0,0.0,172.0,247.8,0.0,0.0,0.0,0.0,0.0,0.0,54841.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.8,376.8,0.0,0.0,0.0,24259.021,100984.603,280.866
Final consumption - industry sector - construction - energy use,26985.493,55.08,0.0,0.0,55.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12030.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14298.383,20739.986,165.544
Final consumption - industry sector - energy use,1276627.032,241547.174,0.0,0.0,117438.271,12296.0,97029.603,0.0,13696.699,0.0,1086.601,0.0,12119.53,0.0,9461.041,2658.489,0.0,0.0,0.0,0.0,0.0,143465.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4540.8,44.3,0.0,0.0,0.0,0.0,0.0,10965.0,2725.8,0.0,0.0,0.0,125190.0,0.0,0.0,386267.809,12099.852,0.0,0.0,0.0,0.0,12099.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36341.398,36341.398,0.0,0.0,42990.615,401794.754,1084785.374,8890.508
"Final consumption - industry sector - food, beverages and tobacco - energy use",115068.834,36892.418,0.0,0.0,11621.88,0.0,23920.338,0.0,1350.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.3,0.0,0.0,0.0,0.0,0.0,0.0,559.0,123.9,0.0,0.0,0.0,65.0,0.0,0.0,47775.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1967.79,1967.79,0.0,0.0,0.0,27638.006,102996.605,319.987
Final consumption - industry sector - iron and steel - energy use,182127.709,25231.476,0.0,0.0,12365.46,0.0,0.0,0.0,11779.415,0.0,1086.601,0.0,12119.53,0.0,9461.041,2658.489,0.0,0.0,0.0,0.0,0.0,473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56876.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.6,125.6,0.0,0.0,0.0,87301.793,143994.45,1010.762
Final consumption - industry sector - machinery - energy use,28391.785,34.12,0.0,0.0,0.0,0.0,34.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.9,0.0,0.0,0.0,0.0,0.0,0.0,129.0,949.9,0.0,0.0,0.0,0.0,0.0,0.0,10547.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.74,83.74,0.0,0.0,0.0,16506.115,21181.945,191.104
Final consumption - industry sector - mining and quarrying - energy use,16336.059,362.94,0.0,0.0,27.54,0.0,335.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3655.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,5377.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6615.799,13446.29,76.596
Final consumption - industry sector - non-energy use,215212.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195289.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41785.5,0.0,0.0,763.8,1296.0,84280.0,0.0,954.5,66209.4,19923.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215212.86,0.0
Final consumption - industry sector - non-ferrous metals - energy use,35402.829,9705.059,0.0,0.0,1239.3,0.0,8330.739,0.0,135.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,11271.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.548,460.548,0.0,0.0,0.0,13706.532,29415.842,158.691
Final consumption - industry sector - non-metallic minerals - energy use,339639.2,79721.444,0.0,0.0,57145.5,0.0,22143.88,0.0,432.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129228.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.2,0.0,0.0,0.0,0.0,0.0,0.0,4128.0,371.7,0.0,0.0,0.0,124540.0,0.0,0.0,63355.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21143.34,21143.34,0.0,0.0,0.0,46189.656,319463.645,534.774
