nrg_bal,Total,Solid fossil fuels,Anthracite,Coking coal,Other bituminous coal,Sub-bituminous coal,Lignite,Patent fuel,Coke oven coke,Gas coke,Coal tar,Brown coal briquettes,Manufactured gases,Gas works gas,Coke oven gas,Blast furnace gas,Other recovered gases,Peat and peat products,Peat,Peat products,Oil shale and oil sands,Oil and petroleum products,Crude oil,Natural gas liquids,Refinery feedstocks,Additives and oxygenates (excluding biofuel portion),Other hydrocarbons,Refinery gas,Ethane,Liquefied petroleum gases,Motor gasoline (excluding biofuel portion),Aviation gasoline,Gasoline-type jet fuel,Kerosene-type jet fuel (excluding biofuel portion),Other kerosene,Naphtha,Gas oil and diesel oil (excluding biofuel portion),Fuel oil,White spirit and special boiling point industrial spirits,Lubricants,Bitumen,Petroleum coke,Paraffin waxes,Other oil products,Natural gas,Renewables and biofuels,Hydro,"Tide, wave, ocean",Wind,Solar photovoltaic,Solar thermal,Geothermal,Primary solid biofuels,Charcoal,Biogases,Renewable municipal waste,Pure biogasoline,Blended biogasoline,Pure biodiesels,Blended biodiesels,Pure bio jet kerosene,Blended bio jet kerosene,Other liquid biofuels,Ambient heat (heat pumps),Non-renewable waste,Industrial waste (non-renewable),Non-renewable municipal waste,Nuclear heat,Heat,Electricity,Fossil energy,Bioenergy
Energy sector - blast furnaces - energy use,20914.739,275.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.292,0.0,12813.877,0.0,1931.022,10373.932,508.923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2043.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1119.205,1119.205,0.0,0.0,0.0,4662.551,17270.48,292.443
Energy sector - brown coal briquettes and peat briquettes plants - energy use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy sector - charcoal production plants - energy use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy sector - coal liquefaction plants - energy use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy sector - coal mines - energy use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy sector - coke ovens - energy use,5314.603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4914.251,0.0,1594.154,2750.506,569.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.868,5232.638,6.577
Energy sector - electricity and heat generation - energy use,11279.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11279.434,2463.407,707.465
Energy sector - energy use,64401.373,275.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.292,0.0,17728.128,0.0,3525.176,13124.438,1078.514,0.0,0.0,0.0,0.0,14483.656,0.0,0.0,0.0,0.0,0.0,8260.734,0.0,839.891,0.0,0.0,0.0,0.0,0.0,0.0,148.93,3140.822,0.0,2.675,0.0,2090.605,0.0,0.0,10459.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1119.205,1119.205,0.0,0.0,0.0,20335.496,48507.111,1275.476
Energy sector - gas works - energy use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy sector - gas-to-liquids plants - energy use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy sector - gasification plants for biogas - energy use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy sector - liquefaction and regasification plants (LNG) - energy use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy sector - non-energy use,165.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.068,0.0
Energy sector - not elsewhere specified - energy use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy sector - nuclear industry - energy use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy sector - oil and natural gas extraction plants - energy use,3994.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2893.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.545,3133.997,69.028
Energy sector - patent fuel plants - energy use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy sector - petroleum refineries (oil refineries) - energy use,22898.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14483.656,0.0,0.0,0.0,0.0,0.0,8260.734,0.0,839.891,0.0,0.0,0.0,0.0,0.0,0.0,148.93,3140.822,0.0,2.675,0.0,2090.605,0.0,0.0,5226.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3188.099,20406.589,199.963
Exports,332623.939,1393.998,0.029,0.0,0.0,0.0,0.081,0.0,0.948,0.0,1392.466,0.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118773.374,0.0,0.0,1141.711,0.0,0.0,0.0,0.0,4124.973,38796.647,0.0,0.0,1249.118,4.335,0.0,42553.499,18854.915,10.584,3586.482,8408.446,13.445,0.0,29.218,97642.013,32308.803,0.0,0.0,0.0,0.0,0.0,0.0,14953.044,63.21,0.0,0.0,2770.455,1340.511,10424.088,2757.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82505.75,235828.488,37483.702
Final consumption - energy use,1100053.774,12824.054,531.497,0.0,3211.353,1464.53,29.58,47.864,7338.063,0.0,0.0,201.168,4013.872,0.0,3186.329,708.64,118.903,0.0,0.0,0.0,0.0,395880.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3069.609,65278.672,93.677,0.0,1219.674,0.0,0.0,322279.515,2206.651,676.759,0.0,0.0,945.47,0.0,110.268,200205.181,174078.598,0.0,0.0,0.0,0.0,7392.993,475.867,128051.259,470.34,1045.778,0.0,0.0,2365.635,1942.618,17050.314,0.0,0.0,0.0,15283.794,12170.5,12170.5,0.0,0.0,72236.788,228644.485,711873.969,199855.549
Final consumption - industry sector - chemical and petrochemical - energy use,46828.251,130.905,0.0,0.0,130.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.532,0.0,0.0,0.0,0.0,0.0,0.0,304.352,183.47,0.044,0.0,0.0,0.0,0.0,110.268,19566.956,2646.27,0.0,0.0,0.0,0.0,0.0,0.0,2287.425,0.0,358.771,0.0,0.0,0.0,0.0,0.074,0.0,0.0,0.0,0.0,3138.82,3138.82,0.0,0.0,2751.31,17987.324,28775.057,5091.856
Final consumption - industry sector - construction - energy use,12975.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8770.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.944,0.0,0.0,0.0,0.0,0.0,0.0,8273.498,302.137,34.574,0.0,0.0,0.0,0.0,0.0,1277.338,700.449,0.0,0.0,0.0,0.0,0.0,0.0,208.843,0.0,0.067,0.0,0.0,0.0,0.0,491.539,0.0,0.0,0.0,0.0,17.574,17.574,0.0,0.0,199.37,2011.093,10605.973,922.051
Final consumption - industry sector - energy use,318598.675,11983.546,531.497,0.0,2928.047,1464.53,5.8,17.98,7035.693,0.0,0.0,0.0,4013.872,0.0,3186.329,708.64,118.903,0.0,0.0,0.0,0.0,15294.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1141.101,0.0,0.0,0.0,0.0,0.0,0.0,10807.936,2176.238,113.954,0.0,0.0,945.47,0.0,110.268,113641.781,50011.112,0.0,0.0,0.0,0.0,0.0,0.0,48156.969,0.0,1027.61,0.0,0.0,0.0,0.0,541.611,0.0,0.0,0.0,284.922,12170.5,12170.5,0.0,0.0,10568.65,100914.246,184534.715,61116.213
"Final consumption - industry sector - food, beverages and tobacco - energy use",22080.913,121.316,0.0,0.0,0.0,0.0,0.0,0.0,121.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.383,0.0,0.0,0.0,0.0,0.0,0.0,209.817,209.656,0.309,0.0,0.0,0.0,0.0,0.0,12082.358,397.247,0.0,0.0,0.0,0.0,0.0,0.0,318.942,0.0,78.194,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1386.683,7546.144,15106.184,1534.53
Final consumption - industry sector - iron and steel - energy use,37959.824,6787.456,0.0,0.0,0.056,0.0,0.0,0.0,6787.4,0.0,0.0,0.0,4013.872,0.0,3186.329,708.64,118.903,0.0,0.0,0.0,0.0,87.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.287,0.0,0.0,0.0,0.0,0.0,0.0,62.16,17.568,0.0,0.0,0.0,0.0,0.0,0.0,17618.048,12.36,0.0,0.0,0.0,0.0,0.0,0.0,10.991,0.0,0.0,0.0,0.0,0.0,0.0,1.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.417,9139.655,30656.214,729.94
Final consumption - industry sector - machinery - energy use,21933.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1193.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.647,0.0,0.0,0.0,0.0,0.0,0.0,457.1,230.042,45.599,0.0,0.0,0.0,0.0,0.0,6177.623,259.812,0.0,0.0,0.0,0.0,0.0,0.0,240.861,0.0,2.742,0.0,0.0,0.0,0.0,16.209,0.0,0.0,0.0,0.0,0.464,0.464,0.0,0.0,962.896,13339.433,10775.909,1557.541
Final consumption - industry sector - mining and quarrying - energy use,11790.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.758,0.0,0.0,0.0,0.0,0.0,0.0,257.212,36.793,0.0,0.0,0.0,0.0,0.0,0.0,5970.842,11.811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079,0.0,0.0,0.0,0.0,11.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293,5413.9,7547.14,351.52
Final consumption - industry sector - non-energy use,86749.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71882.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.983,0.0,0.0,0.0,0.0,33.163,46888.314,0.0,0.0,89.964,649.321,20834.917,242.54,0.0,2471.55,14866.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86749.165,0.0
Final consumption - industry sector - non-ferrous metals - energy use,9219.307,126.977,0.0,0.0,0.0,0.0,0.0,0.0,126.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.758,0.0,0.0,0.0,0.0,0.0,0.0,12.262,16.574,0.0,0.0,0.0,0.0,0.0,0.0,5004.509,4.775,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,4.678,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.721,3858.732,6151.641,292.635
Final consumption - industry sector - non-metallic minerals - energy use,39055.623,2320.189,0.0,0.0,849.86,1464.53,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2626.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.785,0.0,0.0,0.0,0.0,0.0,0.0,788.692,850.06,0.0,0.0,0.0,945.47,0.0,0.0,15017.577,2141.738,0.0,0.0,0.0,0.0,0.0,0.0,2131.661,0.0,0.011,0.0,0.0,0.0,0.0,10.066,0.0,0.0,0.0,0.0,8121.726,8121.726,0.0,0.0,59.866,8768.52,30031.062,2720.38
