nrg_bal,Total,Solid fossil fuels,Anthracite,Coking coal,Other bituminous coal,Sub-bituminous coal,Lignite,Patent fuel,Coke oven coke,Gas coke,Coal tar,Brown coal briquettes,Manufactured gases,Gas works gas,Coke oven gas,Blast furnace gas,Other recovered gases,Peat and peat products,Peat,Peat products,Oil shale and oil sands,Oil and petroleum products,Crude oil,Natural gas liquids,Refinery feedstocks,Additives and oxygenates (excluding biofuel portion),Other hydrocarbons,Refinery gas,Ethane,Liquefied petroleum gases,Motor gasoline (excluding biofuel portion),Aviation gasoline,Gasoline-type jet fuel,Kerosene-type jet fuel (excluding biofuel portion),Other kerosene,Naphtha,Gas oil and diesel oil (excluding biofuel portion),Fuel oil,White spirit and special boiling point industrial spirits,Lubricants,Bitumen,Petroleum coke,Paraffin waxes,Other oil products,Natural gas,Renewables and biofuels,Hydro,"Tide, wave, ocean",Wind,Solar photovoltaic,Solar thermal,Geothermal,Primary solid biofuels,Charcoal,Biogases,Renewable municipal waste,Pure biogasoline,Blended biogasoline,Pure biodiesels,Blended biodiesels,Pure bio jet kerosene,Blended bio jet kerosene,Other liquid biofuels,Ambient heat (heat pumps),Non-renewable waste,Industrial waste (non-renewable),Non-renewable municipal waste,Nuclear heat,Heat,Electricity,Fossil energy,Bioenergy
Energy sector - blast furnaces - energy use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy sector - brown coal briquettes and peat briquettes plants - energy use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy sector - charcoal production plants - energy use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy sector - coal liquefaction plants - energy use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy sector - coal mines - energy use,23659.66,1000.145,0.0,0.0,946.02,0.0,53.819,0.0,0.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,1.462,0.0,0.0,0.0,0.086,0.0,887.176,0.0,0.0,0.0,0.0,0.0,0.0,11.911,312.065,20.103,0.0,0.0,0.0,0.0,0.0,0.0,20.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.958,0.958,0.0,0.0,3065.517,18359.777,20516.934,1070.455
Energy sector - coke ovens - energy use,47096.791,2643.054,0.0,2643.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39758.472,0.0,39758.472,0.0,0.0,0.0,0.0,0.0,0.0,0.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1768.528,2908.048,46523.105,245.44
Energy sector - electricity and heat generation - energy use,53319.372,869.666,0.0,0.0,770.672,0.0,98.8,0.0,0.195,0.0,0.0,0.0,0.284,0.0,0.284,0.0,0.0,0.0,0.0,0.0,0.0,865.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,23.65,0.0,0.0,0.0,0.086,0.0,730.656,109.095,0.0,0.0,0.0,0.0,0.0,0.142,51.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6081.24,45451.915,45681.877,2507.345
Energy sector - energy use,253097.992,5207.547,0.0,2643.054,2411.372,0.0,152.619,0.0,0.502,0.0,0.0,0.0,39758.756,0.0,39758.756,0.0,0.0,0.0,0.0,0.0,0.0,33488.063,0.0,0.0,0.0,0.0,0.0,13886.433,0.0,206.724,25.112,0.0,0.0,0.0,0.172,0.0,1704.262,16336.209,0.0,0.0,0.0,0.0,0.0,1329.151,61506.289,20.103,0.0,0.0,0.0,0.0,0.0,0.0,20.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.958,0.958,0.0,0.0,25938.849,87177.427,237549.107,5709.027
Energy sector - gas works - energy use,185.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.241,173.052,156.887,8.874
Energy sector - gas-to-liquids plants - energy use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy sector - gasification plants for biogas - energy use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy sector - liquefaction and regasification plants (LNG) - energy use,1655.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1502.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,1631.137,7.179
Energy sector - non-energy use,201.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.177,199.458,0.0,0.0,0.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.307,0.0
Energy sector - not elsewhere specified - energy use,29129.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1034.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14977.989,13116.971,26110.573,1538.561
Energy sector - nuclear industry - energy use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy sector - oil and natural gas extraction plants - energy use,16453.987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.392,0.0,0.0,0.0,0.0,0.0,0.0,2.204,15667.377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127,717.887,16339.27,33.69
Energy sector - patent fuel plants - energy use,9.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.698,8.683,7.951,0.45
Energy sector - petroleum refineries (oil refineries) - energy use,81588.134,694.681,0.0,0.0,694.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31652.589,0.0,0.0,0.0,0.0,0.0,13886.433,0.0,204.884,0.0,0.0,0.0,0.0,0.0,0.0,19.264,16227.115,0.0,0.0,0.0,0.0,0.0,1314.894,42920.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.509,6288.095,80581.375,297.033
Exports,637151.481,311109.67,0.0,76323.84,46902.236,0.0,1165.376,595.196,172959.024,0.0,13147.08,16.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227155.992,9996.352,0.0,0.0,0.0,0.0,0.0,0.0,22036.898,10590.255,1385.736,0.0,10857.844,0.0,23818.256,2528.185,93348.885,2267.505,16477.44,18398.835,435.648,519.036,14495.117,46045.007,26757.545,0.0,0.0,0.0,0.0,0.0,0.0,13768.27,0.0,0.0,0.0,21.33,0.0,12967.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26083.267,606226.168,27981.337
Final consumption - energy use,2894544.936,378672.906,5972.493,104.502,357621.57,0.0,3852.41,214.0,10216.543,0.0,0.0,691.388,18901.946,0.0,6776.035,10393.751,1732.16,0.0,0.0,0.0,0.0,1064568.718,0.0,0.0,0.0,0.0,0.0,15804.113,0.0,123358.476,190235.999,175.912,0.0,1252.547,10.922,0.0,728414.453,3025.41,0.0,0.0,0.0,2263.936,0.0,26.95,390343.964,268727.753,0.0,0.0,0.0,0.0,3008.736,1050.398,204954.983,0.0,3855.91,2216.102,0.0,7842.636,1695.673,33380.734,0.0,0.0,44.693,10677.888,34336.048,27296.373,7039.675,0.0,233511.974,505481.627,2530653.294,292099.175
Final consumption - industry sector - chemical and petrochemical - energy use,131538.95,50421.912,2182.215,0.0,45981.552,0.0,0.0,0.0,2258.146,0.0,0.0,0.0,579.975,0.0,579.975,0.0,0.0,0.0,0.0,0.0,0.0,18411.907,0.0,0.0,0.0,0.0,0.0,15804.113,0.0,337.318,8.944,0.0,0.0,0.0,0.946,0.0,1976.28,282.386,0.0,0.0,0.0,0.0,0.0,1.92,14969.417,370.878,0.0,0.0,0.0,0.0,0.0,0.0,369.611,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367,0.0,392.86,392.86,0.0,0.0,13811.702,32580.299,125110.762,2750.752
Final consumption - industry sector - construction - energy use,8145.026,1008.171,0.0,0.0,421.296,0.0,535.302,1.302,0.056,0.0,0.0,50.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2248.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.752,79.12,0.0,0.0,0.0,0.215,0.0,1858.589,162.415,0.0,0.0,0.0,0.0,0.0,0.0,981.844,21.72,0.0,0.0,0.0,0.0,0.0,0.0,21.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.225,0.0,0.0,299.375,3585.6,7531.92,208.403
Final consumption - industry sector - energy use,692245.375,118878.436,5972.493,101.622,103206.485,0.0,1290.177,3.086,8254.357,0.0,0.0,50.216,18901.946,0.0,6776.035,10393.751,1732.16,0.0,0.0,0.0,0.0,37915.331,0.0,0.0,0.0,0.0,0.0,15804.113,0.0,3524.06,286.81,0.0,0.0,12.255,5.031,0.0,13375.666,2616.51,0.0,0.0,0.0,2263.936,0.0,26.95,163722.343,78344.37,0.0,0.0,0.0,0.0,0.0,0.0,75430.789,0.0,699.4,2213.814,0.0,0.0,0.0,0.0,0.0,0.0,0.367,0.0,34140.918,27159.325,6981.593,0.0,36310.537,204031.494,579061.113,90155.165
"Final consumption - industry sector - food, beverages and tobacco - energy use",93037.448,23863.639,0.0,98.219,23024.867,0.0,0.0,0.579,739.974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2920.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.33,18.146,0.0,0.0,0.0,0.043,0.0,1232.552,664.135,0.0,0.0,0.0,0.0,0.0,0.213,35407.341,1326.292,0.0,0.0,0.0,0.0,0.0,0.0,780.13,0.0,546.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162,0.162,0.0,0.0,2448.253,27071.341,87234.589,2747.335
Final consumption - industry sector - iron and steel - energy use,66526.362,4352.608,1279.388,0.0,2007.142,0.0,0.0,0.0,1066.077,0.0,0.0,0.0,15307.088,0.0,4436.071,10393.751,477.266,0.0,0.0,0.0,0.0,230.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.256,4.945,0.0,0.0,0.0,0.0,0.0,140.008,0.0,0.0,0.0,0.0,32.896,0.0,0.249,21211.842,0.718,0.0,0.0,0.0,0.0,0.0,0.0,0.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.024,0.0,0.0,3326.679,22097.048,62789.754,1242.514
Final consumption - industry sector - machinery - energy use,31774.3,1055.635,0.0,3.403,1001.268,0.0,0.382,0.0,50.581,0.0,0.0,0.0,2.816,0.0,2.816,0.0,0.0,0.0,0.0,0.0,0.0,1172.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.64,58.996,0.0,0.0,2.666,1.419,0.0,645.989,20.568,0.0,0.0,0.0,0.0,0.0,13.048,9397.078,64.03,0.0,0.0,0.0,0.0,0.0,0.0,64.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.778,0.778,0.0,0.0,2177.231,17904.406,28715.166,1038.269
Final consumption - industry sector - mining and quarrying - energy use,19147.406,469.303,0.0,0.0,450.92,0.0,0.0,0.0,18.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3697.761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.134,1.247,0.0,0.0,0.0,0.043,0.0,3468.079,0.0,0.0,0.0,0.0,0.0,0.0,6.258,1736.122,5.626,0.0,0.0,0.0,0.0,0.0,0.0,5.626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.075,44.075,0.0,0.0,2912.088,10282.432,17319.27,667.543
Final consumption - industry sector - non-energy use,214454.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136118.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4612.374,0.0,0.0,0.0,0.0,0.0,50469.672,0.0,0.0,348.974,889.644,47182.161,0.0,1611.33,31004.581,78335.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214454.655,0.0
Final consumption - industry sector - non-ferrous metals - energy use,22952.68,3218.536,395.206,0.0,740.131,0.0,0.0,0.0,2083.198,0.0,0.0,0.0,1323.902,0.0,69.008,0.0,1254.894,0.0,0.0,0.0,0.0,533.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.726,0.344,0.0,0.0,0.0,0.172,0.0,213.796,291.995,0.0,0.0,0.0,0.192,0.0,0.0,7958.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.026,9112.586,21446.92,477.228
Final consumption - industry sector - non-metallic minerals - energy use,132342.593,22577.868,2115.684,0.0,17702.282,0.0,721.089,1.013,2037.801,0.0,0.0,0.0,1688.164,0.0,1688.164,0.0,0.0,0.0,0.0,0.0,0.0,4306.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.642,23.564,0.0,0.0,0.0,0.215,0.0,1615.596,94.415,0.0,0.0,0.0,2230.848,0.0,0.0,46329.098,2447.445,0.0,0.0,0.0,0.0,0.0,0.0,208.479,0.0,25.152,2213.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33270.649,26289.056,6981.593,0.0,1252.085,20471.004,126546.964,3485.086
