nrg_bal,Total,Solid fossil fuels,Anthracite,Coking coal,Other bituminous coal,Sub-bituminous coal,Lignite,Patent fuel,Coke oven coke,Gas coke,Coal tar,Brown coal briquettes,Manufactured gases,Gas works gas,Coke oven gas,Blast furnace gas,Other recovered gases,Peat and peat products,Peat,Peat products,Oil shale and oil sands,Oil and petroleum products,Crude oil,Natural gas liquids,Refinery feedstocks,Additives and oxygenates (excluding biofuel portion),Other hydrocarbons,Refinery gas,Ethane,Liquefied petroleum gases,Motor gasoline (excluding biofuel portion),Aviation gasoline,Gasoline-type jet fuel,Kerosene-type jet fuel (excluding biofuel portion),Other kerosene,Naphtha,Gas oil and diesel oil (excluding biofuel portion),Fuel oil,White spirit and special boiling point industrial spirits,Lubricants,Bitumen,Petroleum coke,Paraffin waxes,Other oil products,Natural gas,Renewables and biofuels,Hydro,"Tide, wave, ocean",Wind,Solar photovoltaic,Solar thermal,Geothermal,Primary solid biofuels,Charcoal,Biogases,Renewable municipal waste,Pure biogasoline,Blended biogasoline,Pure biodiesels,Blended biodiesels,Pure bio jet kerosene,Blended bio jet kerosene,Other liquid biofuels,Ambient heat (heat pumps),Non-renewable waste,Industrial waste (non-renewable),Non-renewable municipal waste,Nuclear heat,Heat,Electricity,Fossil energy,Bioenergy
Energy sector - blast furnaces - energy use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy sector - brown coal briquettes and peat briquettes plants - energy use,4890.741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4816.66,74.081,3886.286,879.558
Energy sector - charcoal production plants - energy use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy sector - coal liquefaction plants - energy use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy sector - coal mines - energy use,2885.549,12.834,0.0,0.0,0.0,0.0,4.896,0.0,0.0,0.0,0.0,7.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.966,0.0,0.0,0.0,0.0,0.0,0.0,2.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.771,2235.182,1521.28,206.897
Energy sector - coke ovens - energy use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy sector - electricity and heat generation - energy use,16579.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.828,0.0,0.0,0.0,0.0,0.0,0.0,15.017,110.92,0.0,0.0,0.0,0.0,0.0,0.0,72.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2139.967,14240.297,8264.462,975.109
Energy sector - energy use,48377.839,13.757,0.0,0.0,0.0,0.0,5.819,0.0,0.0,0.0,0.0,7.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18209.381,0.0,0.0,0.0,0.0,0.0,15185.139,0.0,8.878,0.0,0.0,0.0,0.0,0.0,0.0,117.171,138.96,0.0,0.0,0.0,2759.232,0.0,0.0,1958.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8623.672,19572.926,35812.942,2374.306
Energy sector - gas works - energy use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy sector - gas-to-liquids plants - energy use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy sector - gasification plants for biogas - energy use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy sector - liquefaction and regasification plants (LNG) - energy use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy sector - non-energy use,67.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.295,0.0
Energy sector - not elsewhere specified - energy use,1474.271,0.923,0.0,0.0,0.0,0.0,0.923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.084,0.0,0.0,0.0,0.0,0.0,0.0,6.599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.274,414.342,1037.723,205.435
Energy sector - nuclear industry - energy use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy sector - oil and natural gas extraction plants - energy use,42.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.324,29.983,0.918
Energy sector - patent fuel plants - energy use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy sector - petroleum refineries (oil refineries) - energy use,22505.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18065.641,0.0,0.0,0.0,0.0,0.0,15185.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.229,28.04,0.0,0.0,0.0,2759.232,0.0,0.0,1853.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2586.701,21073.208,106.388
Exports,223637.471,907.524,0.0,0.0,0.0,0.0,907.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182654.618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.718,70460.456,0.0,0.0,326.505,0.0,20064.987,66276.401,21743.12,1.769,925.002,814.926,1.955,0.0,27.778,265.983,7930.861,0.0,0.0,0.0,0.0,0.0,0.0,5760.679,94.388,0.0,0.0,0.0,0.0,1901.379,174.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31878.486,198051.481,9241.99
Final consumption - energy use,406064.784,13083.407,4728.327,0.0,7441.016,0.0,438.405,0.0,72.675,0.0,0.0,402.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152037.636,0.0,0.0,0.0,0.0,0.0,1469.314,0.0,20305.78,19795.776,10.78,0.0,465.222,0.0,0.0,97151.933,827.2,0.0,0.0,0.0,12011.631,0.0,0.0,47817.581,59654.913,0.0,0.0,0.0,0.0,1091.868,1470.0,42807.35,151.172,309.002,1894.395,0.0,1332.18,0.0,6180.304,0.0,0.0,0.0,4418.642,2396.617,2396.617,0.0,0.0,22646.496,108428.134,281829.822,61255.034
Final consumption - industry sector - chemical and petrochemical - energy use,33000.461,5976.435,4133.25,0.0,1837.684,0.0,0.0,0.0,5.501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11174.912,0.0,0.0,0.0,0.0,0.0,1469.314,0.0,19.78,0.0,0.0,0.0,0.0,0.0,0.0,82.104,49.76,0.0,0.0,0.0,9553.954,0.0,0.0,9010.082,528.858,0.0,0.0,0.0,0.0,0.0,0.0,528.858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1311.509,4998.665,29440.885,973.11
Final consumption - industry sector - construction - energy use,3151.325,3.874,0.358,0.0,2.466,0.0,1.031,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1133.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.14,0.0,0.0,0.0,0.0,0.0,0.0,1005.598,78.04,0.0,0.0,0.0,0.0,0.0,0.0,1009.315,10.222,0.0,0.0,0.0,0.0,0.0,0.0,10.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.651,962.485,2601.723,55.568
Final consumption - industry sector - energy use,111907.541,8220.86,4536.807,0.0,3555.661,0.0,55.955,0.0,71.393,0.0,0.0,1.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16701.546,0.0,0.0,0.0,0.0,0.0,1469.314,0.0,595.286,0.0,0.0,0.0,0.0,0.0,0.0,1844.915,780.4,0.0,0.0,0.0,12011.631,0.0,0.0,34524.465,10388.774,0.0,0.0,0.0,0.0,0.0,0.0,8344.379,0.0,150.0,1894.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2396.617,2396.617,0.0,0.0,4286.206,35389.073,81062.058,12624.272
"Final consumption - industry sector - food, beverages and tobacco - energy use",10118.602,60.714,0.149,0.0,44.182,0.0,0.765,0.0,15.618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.65,0.0,0.0,0.0,0.0,0.0,0.0,171.696,77.84,0.0,0.0,0.0,0.0,0.0,0.0,3521.315,681.872,0.0,0.0,0.0,0.0,0.0,0.0,531.872,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.097,4847.418,6626.073,995.903
Final consumption - industry sector - iron and steel - energy use,4857.694,0.827,0.0,0.0,0.0,0.0,0.0,0.0,0.827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.452,0.0,0.0,0.0,0.0,0.0,0.0,1.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2163.524,1.294,0.0,0.0,0.0,0.0,0.0,0.0,1.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.004,2682.324,3370.659,111.798
Final consumption - industry sector - machinery - energy use,5670.673,8.812,0.836,0.0,6.711,0.0,0.499,0.0,0.513,0.0,0.0,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.818,0.0,0.0,0.0,0.0,0.0,0.0,166.874,4.96,0.0,0.0,0.0,0.0,0.0,0.0,1649.076,5.713,0.0,0.0,0.0,0.0,0.0,0.0,5.713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.726,3730.694,3592.459,164.926
Final consumption - industry sector - mining and quarrying - energy use,4430.982,0.516,0.0,0.0,0.483,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.396,0.0,0.0,0.0,0.0,0.0,0.0,92.341,72.56,0.0,0.0,0.0,0.0,0.0,0.0,705.192,0.708,0.0,0.0,0.0,0.0,0.0,0.0,0.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.057,2744.212,2749.431,260.075
Final consumption - industry sector - non-energy use,16346.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10023.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.853,813.407,8273.6,15.774,49.848,0.0,6323.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16346.584,0.0
Final consumption - industry sector - non-ferrous metals - energy use,8867.927,40.727,0.0,0.0,0.0,0.0,0.0,0.0,40.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.45,0.0,0.0,0.0,0.0,0.0,0.0,43.823,423.68,0.0,0.0,0.0,47.581,0.0,0.0,2023.036,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942.188,5205.042,5796.384,385.933
Final consumption - industry sector - non-metallic minerals - energy use,23473.073,2021.192,383.125,0.0,1616.242,0.0,13.617,0.0,8.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2705.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.714,0.0,0.0,0.0,0.0,0.0,0.0,161.078,62.2,0.0,0.0,0.0,2410.096,0.0,0.0,10901.651,1992.017,0.0,0.0,0.0,0.0,0.0,0.0,97.622,0.0,0.0,1894.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2396.617,2396.617,0.0,0.0,4.018,3452.49,19568.174,2134.746
Final consumption - industry sector - not elsewhere specified - energy use,3404.889,1.428,0.09,0.0,0.839,0.0,0.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.524,0.0,0.0,0.0,0.0,0.0,0.0,29.948,0.2,0.0,0.0,0.0,0.0,0.0,0.0,628.127,102.481,0.0,0.0,0.0,0.0,0.0,0.0,102.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.758,2594.423,1863.198,211.327
