nrg_bal,Total,Solid fossil fuels,Anthracite,Coking coal,Other bituminous coal,Sub-bituminous coal,Lignite,Patent fuel,Coke oven coke,Gas coke,Coal tar,Brown coal briquettes,Manufactured gases,Gas works gas,Coke oven gas,Blast furnace gas,Other recovered gases,Peat and peat products,Peat,Peat products,Oil shale and oil sands,Oil and petroleum products,Crude oil,Natural gas liquids,Refinery feedstocks,Additives and oxygenates (excluding biofuel portion),Other hydrocarbons,Refinery gas,Ethane,Liquefied petroleum gases,Motor gasoline (excluding biofuel portion),Aviation gasoline,Gasoline-type jet fuel,Kerosene-type jet fuel (excluding biofuel portion),Other kerosene,Naphtha,Gas oil and diesel oil (excluding biofuel portion),Fuel oil,White spirit and special boiling point industrial spirits,Lubricants,Bitumen,Petroleum coke,Paraffin waxes,Other oil products,Natural gas,Renewables and biofuels,Hydro,"Tide, wave, ocean",Wind,Solar photovoltaic,Solar thermal,Geothermal,Primary solid biofuels,Charcoal,Biogases,Renewable municipal waste,Pure biogasoline,Blended biogasoline,Pure biodiesels,Blended biodiesels,Pure bio jet kerosene,Blended bio jet kerosene,Other liquid biofuels,Ambient heat (heat pumps),Non-renewable waste,Industrial waste (non-renewable),Non-renewable municipal waste,Nuclear heat,Heat,Electricity,Fossil energy,Bioenergy
Energy sector - coke ovens - energy use,27090.578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24236.9,0.0,6606.9,17630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.678,481.0,0.0,0.0,0.0,0.0,0.0,0.0,327.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,154.0,0.0,1089.0,1008.0,25882.44,752.374
Energy sector - electricity and heat generation - energy use,111790.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111790.8,52455.797,9255.797
Energy sector - energy use,481479.279,7336.142,0.0,0.0,0.0,0.0,7120.468,0.0,0.0,0.0,0.0,215.675,24785.0,0.0,7155.0,17630.0,0.0,0.0,0.0,0.0,0.0,202712.822,0.0,0.0,0.0,0.0,0.0,155719.116,0.0,2067.552,0.0,0.0,0.0,0.0,0.0,0.0,558.051,20695.959,0.0,0.0,0.0,17984.0,0.0,5688.144,61343.715,20005.0,0.0,0.0,0.0,0.0,0.0,0.0,692.0,0.0,19159.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,154.0,0.0,13651.0,151491.6,378659.013,34903.444
Energy sector - gas works - energy use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy sector - gas-to-liquids plants - energy use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy sector - gasification plants for biogas - energy use,19142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19142.0
Energy sector - liquefaction and regasification plants (LNG) - energy use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy sector - non-energy use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy sector - not elsewhere specified - energy use,217.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.715,16.0
Energy sector - nuclear industry - energy use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy sector - oil and natural gas extraction plants - energy use,9280.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7307.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1944.0,8243.738,165.959
Energy sector - patent fuel plants - energy use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy sector - petroleum refineries (oil refineries) - energy use,281877.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.1,0.0,548.1,0.0,0.0,0.0,0.0,0.0,0.0,202425.253,0.0,0.0,0.0,0.0,0.0,155719.116,0.0,2067.552,0.0,0.0,0.0,0.0,0.0,0.0,472.197,20494.244,0.0,0.0,0.0,17984.0,0.0,5688.144,53705.921,131.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3557.0,21510.0,269701.916,2525.725
Exports,1350865.841,62836.529,2158.002,352.35,10144.268,0.0,0.0,12.591,21794.37,0.0,0.0,28374.948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912150.334,4505.53,0.0,0.0,0.0,0.0,0.0,0.0,10854.648,203583.015,87.032,0.0,59877.2,0.0,21120.0,311177.823,110378.448,16632.0,64901.536,69283.536,25376.0,9791.45,4582.116,0.0,113824.178,0.0,0.0,0.0,0.0,0.0,0.0,29361.0,704.0,0.0,0.0,3821.904,1008.558,70356.768,8571.948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262054.8,1097951.305,135521.188
Final consumption - energy use,8407276.19,143235.551,19521.691,0.0,40766.237,0.0,5939.737,2267.425,4097.151,0.0,0.0,70643.311,96992.4,0.0,27860.4,61209.0,7923.0,0.0,0.0,0.0,0.0,3033339.939,0.0,0.0,0.0,0.0,0.0,14511.948,0.0,72407.394,711293.263,348.128,0.0,30259.6,256.8,0.0,2166311.055,25940.549,0.0,0.0,0.0,4032.0,0.0,7979.202,2192379.623,697041.677,0.0,0.0,0.0,0.0,30525.0,3390.0,403882.0,7200.0,58200.0,22729.0,0.0,30336.363,74.216,85496.832,0.0,0.0,2450.266,52758.0,53328.0,30599.0,22729.0,0.0,403505.0,1787454.0,6690323.481,827990.241
Final consumption - industry sector - chemical and petrochemical - energy use,567567.069,14652.936,0.0,0.0,8245.189,0.0,4462.772,0.0,12.119,0.0,0.0,1932.856,1692.0,0.0,1692.0,0.0,0.0,0.0,0.0,0.0,0.0,35945.791,0.0,0.0,0.0,0.0,0.0,12737.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1588.299,21139.732,0.0,0.0,0.0,480.0,0.0,0.0,209784.616,2836.926,0.0,0.0,0.0,0.0,1.0,0.0,1113.0,0.0,682.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,26.926,0.0,7734.0,6720.0,1014.0,0.0,105172.0,189748.8,445462.829,36694.592
Final consumption - industry sector - construction - energy use,102209.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56315.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3086.513,0.0,0.0,0.0,0.0,0.0,53229.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26449.2,2099.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.705,0.0,1966.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17344.8,90903.925,3535.504
Final consumption - industry sector - energy use,2329926.804,128697.847,19471.32,0.0,40624.108,0.0,5939.737,0.0,4097.151,0.0,0.0,58565.532,96992.4,0.0,27860.4,61209.0,7923.0,0.0,0.0,0.0,0.0,137636.191,0.0,0.0,0.0,0.0,0.0,14511.948,0.0,2799.81,3086.513,0.0,0.0,0.0,0.0,0.0,79286.169,25940.549,0.0,0.0,0.0,4032.0,0.0,7979.202,815408.513,114889.653,0.0,0.0,0.0,0.0,5.0,0.0,85623.0,0.0,3327.0,22729.0,0.0,132.705,0.0,1966.724,0.0,0.0,646.224,460.0,53328.0,30599.0,22729.0,0.0,179213.0,803761.2,1756809.091,211897.28
"Final consumption - industry sector - food, beverages and tobacco - energy use",213476.288,7846.074,0.0,0.0,2708.274,0.0,1476.965,0.0,718.599,0.0,0.0,2942.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6834.609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.444,0.0,0.0,0.0,0.0,0.0,0.0,5365.875,1210.29,0.0,0.0,0.0,0.0,0.0,0.0,116593.553,3008.852,0.0,0.0,0.0,0.0,0.0,0.0,2111.0,0.0,844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.852,0.0,0.0,0.0,0.0,0.0,11956.0,67237.2,172670.763,10638.908
Final consumption - industry sector - iron and steel - energy use,298073.035,28433.279,19471.32,0.0,2497.63,0.0,0.0,0.0,0.0,0.0,0.0,6464.329,93782.1,0.0,24650.1,61209.0,7923.0,0.0,0.0,0.0,0.0,600.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.074,0.0,0.0,0.0,0.0,0.0,0.0,429.27,0.0,0.0,0.0,0.0,128.0,0.0,0.0,86104.112,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1410.0,87739.2,251251.101,7511.735
Final consumption - industry sector - machinery - energy use,214289.126,574.642,0.0,0.0,391.195,0.0,0.0,0.0,76.066,0.0,0.0,107.381,365.4,0.0,365.4,0.0,0.0,0.0,0.0,0.0,0.0,8575.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947.628,0.0,0.0,0.0,0.0,0.0,0.0,7469.298,40.343,0.0,0.0,0.0,0.0,0.0,118.503,73810.734,1834.778,0.0,0.0,0.0,0.0,3.0,0.0,1258.0,0.0,103.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,80.778,0.0,391.0,1.0,390.0,0.0,10178.0,118558.8,147731.479,13404.233
Final consumption - industry sector - mining and quarrying - energy use,14600.868,2624.08,0.0,0.0,0.0,0.0,0.0,0.0,175.796,0.0,0.0,2448.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1194.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.222,0.0,0.0,0.0,0.0,0.0,0.0,729.759,40.343,0.0,0.0,0.0,256.0,0.0,39.501,3917.636,229.926,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.926,0.0,0.0,0.0,0.0,0.0,194.0,6440.4,10918.356,796.64
Final consumption - industry sector - non-energy use,876879.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733220.073,0.0,0.0,0.0,0.0,0.0,1273.776,0.0,66549.33,115680.816,0.0,0.0,0.0,556.4,342408.0,14251.764,26747.409,13219.2,27725.334,78295.077,6720.0,5545.6,34247.367,143659.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876879.423,0.0
Final consumption - industry sector - non-ferrous metals - energy use,94496.458,1097.598,0.0,0.0,782.39,0.0,0.0,0.0,315.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1601.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.148,0.0,0.0,0.0,0.0,0.0,0.0,472.197,685.831,0.0,0.0,0.0,160.0,0.0,197.505,35464.18,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,238.0,0.0,0.0,1131.0,54954.0,65119.088,4755.118
Final consumption - industry sector - non-metallic minerals - energy use,281834.083,53875.453,0.0,0.0,11946.497,0.0,0.0,0.0,2799.363,0.0,0.0,39129.593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16428.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.888,0.0,0.0,0.0,0.0,0.0,0.0,3176.598,2339.894,0.0,0.0,0.0,3008.0,0.0,7386.687,105073.03,22123.334,0.0,0.0,0.0,0.0,0.0,0.0,6651.0,0.0,12.0,15218.0,0.0,0.0,0.0,0.0,0.0,0.0,242.334,0.0,38474.0,23256.0,15218.0,0.0,889.0,44971.2,235684.626,26000.16
